ms_uri,source_id,record_id,site_name,country,state_or_province,location,crs,commodity,deposit_type
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__coronation-dam-duck-hill,https://doi.org/10.5382/econgeo.4950,Coronation Dam-Duck Hill,Coronation Dam-Duck Hill,Australia,"","",EPSG:4326,"cobalt,nickel","Laterite,Clay silicate"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__moa-bay-eastern-satellites,https://doi.org/10.5382/econgeo.4950,Moa Bay-Eastern Satellites,Moa Bay-Eastern Satellites,Cuba,"","",EPSG:4326,"cobalt,nickel","Oxide-Hydrous Mg silicate,Oxide-hydrous Mg silicate,Laterite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__outokumpu-saramaki,https://doi.org/10.5382/econgeo.4950,Outokumpu-Saramäki,Outokumpu-Saramäki,Finland,"","",EPSG:4326,"nickel,cobalt","VMS,Hydrothermal Ni"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__cumpie-hill-cerro-de-maimon,https://doi.org/10.5382/econgeo.4950,Cumpié Hill-Cerro de Maimon,Cumpié Hill-Cerro de Maimon,Dominican Rep.,"","",EPSG:4326,nickel,"Laterite,Hydrous Mg silicate-clay silicate-oxide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__kun-manie-group,https://doi.org/10.5382/econgeo.4950,Kun-Manie Group,Kun-Manie Group,Russia,"","",EPSG:4326,"cobalt,nickel","Porphyry,Hydrothermal Ni"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__outokumpu-riihilahti,https://doi.org/10.5382/econgeo.4950,Outokumpu-Riihilahti,Outokumpu-Riihilahti,Finland,"","",EPSG:4326,"cobalt,nickel","VMS,Hydrothermal Ni"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__kuhmo-vaara,https://doi.org/10.5382/econgeo.4950,Kuhmo-Vaara,Kuhmo-Vaara,Finland,"","",EPSG:4326,"nickel,cobalt","IOCG,Hydrothermal Ni"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__cosmic-boy-seagull,https://doi.org/10.5382/econgeo.4950,Cosmic Boy-Seagull,Cosmic Boy-Seagull,Australia,"","",EPSG:4326,nickel,"Magmatic Sulphide,Archean komatiite,Archean Komatiite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__lesego,https://doi.org/10.5382/econgeo.4950,Lesego,Lesego,South Africa,"","",EPSG:4326,nickel,"Stratabound Stratiform Reef-type,Magmatic Sulphide,Layered Intrusive"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__arctic-suhanko,https://doi.org/10.5382/econgeo.4950,Arctic-Suhanko,Arctic-Suhanko,Finland,"","",EPSG:4326,nickel,"Magmatic Sulphide,Layered Intrusive,Stratabound Contact-type"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__terra-silver-bear-tailings,https://doi.org/10.5382/econgeo.4950,Terra (Silver Bear) Tailings,Terra (Silver Bear) Tailings,Canada,"","",EPSG:4326,nickel,"Tailings,Epithermal"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__two-rivers,https://doi.org/10.5382/econgeo.4950,Two Rivers,Two Rivers,South Africa,"","",EPSG:4326,nickel,"Stratabound Stratiform Reef-type,Magmatic Sulphide,Layered Intrusive"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__mogalakwena-boikgantsho,https://doi.org/10.5382/econgeo.4950,Mogalakwena-Boikgantsho,Mogalakwena-Boikgantsho,South Africa,"","",EPSG:4326,nickel,"Magmatic Sulphide,Layered Intrusive,Stratabound Contact-type"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__grootboom,https://doi.org/10.5382/econgeo.4950,Grootboom,Grootboom,South Africa,"","",EPSG:4326,nickel,"Stratabound Stratiform Reef-type,Layered Intrusive,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__las-aguilas,https://doi.org/10.5382/econgeo.4950,Las Aguilas,Las Aguilas,Argentina,"","",EPSG:4326,"nickel,cobalt","Small M-UM Intrusion-related,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__jericho,https://doi.org/10.5382/econgeo.4950,Jericho,Jericho,Australia,"","",EPSG:4326,nickel,"Archean Komatiite,Magmatic Sulphide,Archean komatiite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__berg,https://doi.org/10.5382/econgeo.4950,Berg,Berg,South Africa,"","",EPSG:4326,nickel,"Layered Intrusive,Stratabound Stratiform Reef-type,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__wingellina,https://doi.org/10.5382/econgeo.4950,Wingellina,Wingellina,Australia,"","",EPSG:4326,"nickel,cobalt","Oxide,Oxide?,Laterite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__werner-lake-norpax,https://doi.org/10.5382/econgeo.4950,Werner Lake-Norpax,Werner Lake-Norpax,Canada,"","",EPSG:4326,nickel,"Layered Intrusive,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__vammala-sahakoski,https://doi.org/10.5382/econgeo.4950,Vammala-Sahakoski,Vammala-Sahakoski,Finland,"","",EPSG:4326,"nickel,cobalt","Magmatic Sulphide,Small M-UM Intrusion-related"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__caboclo-dos-mangueiros,https://doi.org/10.5382/econgeo.4950,Caboclo dos Mangueiros,Caboclo dos Mangueiros,Brazil,"","",EPSG:4326,"nickel,cobalt","Layered Intrusive,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__piaohechuan,https://doi.org/10.5382/econgeo.4950,Piaohechuan,Piaohechuan,China,"","",EPSG:4326,nickel,"Small M-UM Intrusion-related,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__frieda-river,https://doi.org/10.5382/econgeo.4950,Frieda River,Frieda River,PNG,"",POINT (141.93333333333334 -4.666666666666667),EPSG:4326,nickel,"Laterite,Oxide-hydrous Mg silicate,Oxide-Hydrous Mg silicate"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__snipe-bay,https://doi.org/10.5382/econgeo.4950,Snipe Bay,Snipe Bay,USA,"",POINT (-134.95753 56.42213),EPSG:4326,nickel,"Small M-UM Intrusion-related,Magmatic Sulphide,Associated with Wrangellia/Nikolai LIP?"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__knp-east-bulong-taurus,https://doi.org/10.5382/econgeo.4950,KNP East-Bulong: Taurus,KNP East-Bulong: Taurus,Australia,"","",EPSG:4326,"cobalt,nickel","Laterite,Clay silicate"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__clarion-clipperton-kiost-korea,https://doi.org/10.5382/econgeo.4950,Clarion-Clipperton (KIOST-Korea),Clarion-Clipperton (KIOST-Korea),Int'l Waters,"","",EPSG:4326,"cobalt,nickel","Hydrothermal Ni,Manganese nodules"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__twickenham,https://doi.org/10.5382/econgeo.4950,Twickenham,Twickenham,South Africa,"","",EPSG:4326,nickel,"Magmatic Sulphide,Layered Intrusive,Stratabound Stratiform Reef-type"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__wildcatters,https://doi.org/10.5382/econgeo.4950,Wildcatters,Wildcatters,Australia,"","",EPSG:4326,nickel,"Archean Komatiite,Magmatic Sulphide,Archean komatiite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__benbow,https://doi.org/10.5382/econgeo.4950,Benbow,Benbow,USA,"","",EPSG:4326,nickel,"Magmatic Sulphide,Stratabound Stratiform Reef-type"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__serovskoe-serov,https://doi.org/10.5382/econgeo.4950,Serovskoe (Serov),Serovskoe (Serov),Russia,"","",EPSG:4326,"cobalt,nickel","Hydrous Mg silicate-Clay silicate,Hydrous Mg silicate-clay silicate,Laterite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__sinclair,https://doi.org/10.5382/econgeo.4950,Sinclair,Sinclair,Australia,"","",EPSG:4326,nickel,"Archean Komatiite,Magmatic Sulphide,Archean komatiite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__carrascal,https://doi.org/10.5382/econgeo.4950,Carrascal,Carrascal,Philippines,"","",EPSG:4326,nickel,"Oxide-hydrous Mg silicate,Oxide-Hydrous Mg silicate,Laterite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__manisa-gordes,https://doi.org/10.5382/econgeo.4950,Manisa Gördes,Manisa Gördes,Turkey,"","",EPSG:4326,nickel,"Laterite,Oxide,Oxide?"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__black-swan-silver-swan,https://doi.org/10.5382/econgeo.4950,Black Swan-Silver Swan,Black Swan-Silver Swan,Australia,"","",EPSG:4326,"nickel,cobalt","Archean komatiite,Archean Komatiite,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__ruighoek,https://doi.org/10.5382/econgeo.4950,Ruighoek,Ruighoek,South Africa,"","",EPSG:4326,nickel,"Layered Intrusive,Stratabound Stratiform Reef-type,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__ilmolahti-makisalo,https://doi.org/10.5382/econgeo.4950,Ilmolahti-Mäkisalo,Ilmolahti-Mäkisalo,Finland,"","",EPSG:4326,"cobalt,nickel","Magmatic Sulphide,Small M-UM Intrusion-related"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__savannah-copernicus,https://doi.org/10.5382/econgeo.4950,Savannah-Copernicus,Savannah-Copernicus,Australia,"","",EPSG:4326,"nickel,cobalt","Layered Intrusive,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__amandelbult-tumela,https://doi.org/10.5382/econgeo.4950,Amandelbult-Tumela,Amandelbult-Tumela,South Africa,"","",EPSG:4326,nickel,"Layered Intrusive,Stratabound Stratiform Reef-type,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__monchegorsk-sophuaivench,https://doi.org/10.5382/econgeo.4950,Monchegorsk-Sophuaivench,Monchegorsk-Sophuaivench,Russia,"","",EPSG:4326,"nickel,cobalt","Layered Intrusive,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__sunrise-syerston,https://doi.org/10.5382/econgeo.4950,Sunrise-Syerston,Sunrise-Syerston,Australia,"","",EPSG:4326,"nickel,cobalt","Oxide-hydrous Mg silicate,Laterite,Oxide-Hydrous Mg silicate"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__carr-boyd,https://doi.org/10.5382/econgeo.4950,Carr Boyd,Carr Boyd,Australia,"","",EPSG:4326,nickel,"Archean komatiite,Archean Komatiite,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__amandelbult-dishaba,https://doi.org/10.5382/econgeo.4950,Amandelbult-Dishaba,Amandelbult-Dishaba,South Africa,"","",EPSG:4326,nickel,"Stratabound Stratiform Reef-type,Magmatic Sulphide,Layered Intrusive"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__niwest-wanbanna,https://doi.org/10.5382/econgeo.4950,NiWest-Wanbanna,NiWest-Wanbanna,Australia,"","",EPSG:4326,"nickel,cobalt","Laterite,Clay silicate"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__waterberg,https://doi.org/10.5382/econgeo.4950,Waterberg,Waterberg,South Africa,"","",EPSG:4326,nickel,"Magmatic Sulphide,Stratabound Contact-type,Layered Intrusive"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__witkleifontein,https://doi.org/10.5382/econgeo.4950,Witkleifontein,Witkleifontein,South Africa,"","",EPSG:4326,nickel,"Stratabound Stratiform Reef-type,Layered Intrusive,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__wilconi-wiluna,https://doi.org/10.5382/econgeo.4950,Wilconi (Wiluna),Wilconi (Wiluna),Australia,"","",EPSG:4326,"cobalt,nickel","Laterite,Oxide-Clay Silicate,Oxide-clay silicate,Oxide-Clay silicate"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__rustenburg-group,https://doi.org/10.5382/econgeo.4950,Rustenburg Group,Rustenburg Group,South Africa,"","",EPSG:4326,"nickel,cobalt","Stratabound Stratiform Reef-type,Layered Intrusive,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__eagle-eagle-east-usa,https://doi.org/10.5382/econgeo.4950,Eagle-Eagle East (USA),Eagle-Eagle East (USA),USA,"",POINT (-87.88151 46.74852),EPSG:4326,"cobalt,nickel","Magmatic Sulphide,Small M-UM Intrusion-related"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__alexo-kelex,https://doi.org/10.5382/econgeo.4950,Alexo-Kelex,Alexo-Kelex,Canada,"","",EPSG:4326,"cobalt,nickel","Archean Komatiite,Archean komatiite,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__niwest-mertondale,https://doi.org/10.5382/econgeo.4950,NiWest-Mertondale,NiWest-Mertondale,Australia,"","",EPSG:4326,"cobalt,nickel","Laterite,Clay silicate"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__pomalaa-saprolite,https://doi.org/10.5382/econgeo.4950,Pomalaa (Saprolite),Pomalaa (Saprolite),Indonesia,"","",EPSG:4326,"nickel,cobalt","Laterite,Hydrous Mg silicate-oxide,Hydrous Mg silicate-Oxide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__selebi,https://doi.org/10.5382/econgeo.4950,Selebi,Selebi,Botswana,"","",EPSG:4326,nickel,"Magmatic Sulphide,Small M-UM Intrusion-related"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__manisa-turgutlu-caldag,https://doi.org/10.5382/econgeo.4950,Manisa-Turgutlu Çaldağ,Manisa-Turgutlu Çaldağ,Turkey,"","",EPSG:4326,nickel,"Oxide,Oxide?,Laterite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__sconi-north-bell-creek-group,https://doi.org/10.5382/econgeo.4950,Sconi North-Bell Creek Group,Sconi North-Bell Creek Group,Australia,"","",EPSG:4326,"cobalt,nickel","Laterite,Oxide,Oxide?"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__ertelien-ertelia,https://doi.org/10.5382/econgeo.4950,Ertelien (Ertelia),Ertelien (Ertelia),Norway,"","",EPSG:4326,"nickel,cobalt","Magmatic Sulphide,Small M-UM Intrusion-related"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__rogozhinskoe-rogozha,https://doi.org/10.5382/econgeo.4950,Rogozhinskoe (Rogozha),Rogozhinskoe (Rogozha),Russia,"","",EPSG:4326,"nickel,cobalt","Hydrous Mg silicate-oxide,Laterite,Hydrous Mg silicate-Oxide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__doniambo-sln-group,https://doi.org/10.5382/econgeo.4950,Doniambo-SLN Group,Doniambo-SLN Group,New Caledonia,"","",EPSG:4326,nickel,"Hydrous Mg silicate-Oxide,Hydrous Mg silicate-oxide,Laterite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__kambalda-mount-edwards-armstrong-group,https://doi.org/10.5382/econgeo.4950,Kambalda-Mount Edwards/Armstrong Group,Kambalda-Mount Edwards/Armstrong Group,Australia,"","",EPSG:4326,"cobalt,nickel","Magmatic Sulphide,Archean Komatiite,Archean komatiite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__kylylahti,https://doi.org/10.5382/econgeo.4950,Kylylahti,Kylylahti,Finland,"","",EPSG:4326,"cobalt,nickel","VMS,Hydrothermal Ni"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__duketon-rosie,https://doi.org/10.5382/econgeo.4950,Duketon-Rosie,Duketon-Rosie,Australia,"","",EPSG:4326,nickel,"Magmatic Sulphide,Archean komatiite,Archean Komatiite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__baimazhai,https://doi.org/10.5382/econgeo.4950,Baimazhai,Baimazhai,China,"","",EPSG:4326,nickel,"Small M-UM Intrusion-related,Emeishan LIP,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__kambalda-spargoville,https://doi.org/10.5382/econgeo.4950,Kambalda-Spargoville,Kambalda-Spargoville,Australia,"","",EPSG:4326,"nickel,cobalt","Archean komatiite,Magmatic Sulphide,Archean Komatiite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__luikonlahti-hoikka,https://doi.org/10.5382/econgeo.4950,Luikonlahti-Hoikka,Luikonlahti-Hoikka,Finland,"","",EPSG:4326,"cobalt,nickel","Hydrothermal Ni,VMS"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__mount-goode,https://doi.org/10.5382/econgeo.4950,Mount Goode,Mount Goode,Australia,"","",EPSG:4326,nickel,"Archean komatiite,Archean Komatiite,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__hengjaya-mineralindo-hm,https://doi.org/10.5382/econgeo.4950,Hengjaya Mineralindo (HM),Hengjaya Mineralindo (HM),Indonesia,"","",EPSG:4326,"nickel,cobalt","Oxide-hydrous Mg silicate,Oxide-Hydrous Mg silicate,Laterite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__coglia-mineral-patch-hill,https://doi.org/10.5382/econgeo.4950,Coglia-Mineral Patch Hill,Coglia-Mineral Patch Hill,Australia,"","",EPSG:4326,"cobalt,nickel","Oxide,Oxide?,Laterite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__geordie-lake,https://doi.org/10.5382/econgeo.4950,Geordie Lake,Geordie Lake,Canada,"","",EPSG:4326,"nickel,cobalt","Small M-UM Intrusion-related,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__eldorado-port-radium-tailings,https://doi.org/10.5382/econgeo.4950,Eldorado-Port Radium Tailings,Eldorado-Port Radium Tailings,Canada,"","",EPSG:4326,"cobalt,nickel","Unconformity-related Uranium,Tailings"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__zulapa-ni-cu,https://doi.org/10.5382/econgeo.4950,Zulapa (Ni-Cu),Zulapa (Ni-Cu),Canada,"","",EPSG:4326,nickel,"Magmatic Sulphide,Small M-UM Intrusion-related"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__ishkinino-russia,https://doi.org/10.5382/econgeo.4950,Ishkinino (Russia),Ishkinino (Russia),Russia,"","",EPSG:4326,"cobalt,nickel","Hydrothermal Ni,VMS"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__taco-bay,https://doi.org/10.5382/econgeo.4950,Taco Bay,Taco Bay,Cuba,"","",EPSG:4326,nickel,"Oxide?,Oxide,Laterite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__west-musgrave-nebo,https://doi.org/10.5382/econgeo.4950,West Musgrave-Nebo,West Musgrave-Nebo,Australia,"","",EPSG:4326,"nickel,cobalt","Small M-UM Intrusion-related,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__buli,https://doi.org/10.5382/econgeo.4950,Buli,Buli,Indonesia,"","",EPSG:4326,nickel,"Laterite,Hydrous Mg silicate-oxide,Hydrous Mg silicate-Oxide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__modikwa,https://doi.org/10.5382/econgeo.4950,Modikwa,Modikwa,South Africa,"","",EPSG:4326,nickel,"Layered Intrusive,Stratabound Stratiform Reef-type,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__mayaniquel-sechol-group,https://doi.org/10.5382/econgeo.4950,Mayaniquel-Sechol Group,Mayaniquel-Sechol Group,Guatemala,"","",EPSG:4326,"cobalt,nickel","Oxide-Hydrous Mg silicate,Oxide-hydrous Mg silicate,Laterite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__cajalbana,https://doi.org/10.5382/econgeo.4950,Cajálbana,Cajálbana,Cuba,"","",EPSG:4326,nickel,"Oxide-Hydrous Mg silicate,Oxide-hydrous Mg silicate,Laterite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__binti-binti,https://doi.org/10.5382/econgeo.4950,Binti Binti,Binti Binti,Australia,"","",EPSG:4326,"cobalt,nickel","Laterite,Clay silicate-Oxide,Clay silicate-oxide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__severo-konzhozerskoe,https://doi.org/10.5382/econgeo.4950,Severo-Konzhozerskoe,Severo-Konzhozerskoe,Russia,"","",EPSG:4326,nickel,"Archean Komatiite,Magmatic Sulphide,Archean komatiite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__morro-sem-bone-morro-do-leme,https://doi.org/10.5382/econgeo.4950,Morro Sem Bone-Morro do Leme,Morro Sem Bone-Morro do Leme,Brazil,"","",EPSG:4326,nickel,"Laterite,Hydrous Mg silicate-Oxide,Hydrous Mg silicate-oxide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__musongati,https://doi.org/10.5382/econgeo.4950,Musongati,Musongati,Burundi,"","",EPSG:4326,"nickel,cobalt","Laterite,Oxide-hydrous Mg silicate,Oxide-Hydrous Mg silicate"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__mjovattnet,https://doi.org/10.5382/econgeo.4950,Mjövattnet,Mjövattnet,Sweden,"","",EPSG:4326,"cobalt,nickel","Small M-UM Intrusion-related,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__pelican,https://doi.org/10.5382/econgeo.4950,Pelican,Pelican,Australia,"","",EPSG:4326,"nickel,cobalt","Clay silicate,Laterite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__river-valley,https://doi.org/10.5382/econgeo.4950,River Valley,River Valley,Canada,"","",EPSG:4326,"cobalt,nickel","Small M-UM Intrusion-related,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__chernogorskoye,https://doi.org/10.5382/econgeo.4950,Chernogorskoye,Chernogorskoye,Russia,"","",EPSG:4326,"nickel,cobalt","Magmatic Sulphide,Layered Intrusive"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__kingash-kingashsky,https://doi.org/10.5382/econgeo.4950,Kingash-Kingashsky,Kingash-Kingashsky,Russia,"","",EPSG:4326,"nickel,cobalt","Small M-UM Intrusion-related,Magmatic Sulphide,Siberian Traps LIP"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__sulawesi-jv,https://doi.org/10.5382/econgeo.4950,Sulawesi JV,Sulawesi JV,Indonesia,"","",EPSG:4326,"cobalt,nickel","Oxide-Hydrous Mg silicate,Laterite,Oxide-hydrous Mg silicate"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__liuksiala,https://doi.org/10.5382/econgeo.4950,Liuksiala,Liuksiala,Finland,"","",EPSG:4326,nickel,"Small M-UM Intrusion-related,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__vermelho,https://doi.org/10.5382/econgeo.4950,Vermelho,Vermelho,Brazil,"","",EPSG:4326,"cobalt,nickel","Laterite,Oxide-hydrous Mg silicate,Oxide-Mg silicate,Oxide-Hydrous Mg silicate"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__spotted-quoll-beautiful-sunday,https://doi.org/10.5382/econgeo.4950,Spotted Quoll-Beautiful Sunday,Spotted Quoll-Beautiful Sunday,Australia,"","",EPSG:4326,nickel,"Magmatic Sulphide,Archean komatiite,Archean Komatiite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__kuhmo-hietaharju,https://doi.org/10.5382/econgeo.4950,Kuhmo-Hietaharju,Kuhmo-Hietaharju,Finland,"","",EPSG:4326,"nickel,cobalt","Hydrothermal Ni,IOCG"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__prony,https://doi.org/10.5382/econgeo.4950,Prony,Prony,New Caledonia,"","",EPSG:4326,nickel,"Oxide-hydrous Mg silicate,Oxide-Hydrous Mg silicate,Laterite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__sconi-south-lucknow,https://doi.org/10.5382/econgeo.4950,Sconi South-Lucknow,Sconi South-Lucknow,Australia,"","",EPSG:4326,"nickel,cobalt","Laterite,Oxide,Oxide?"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__saints,https://doi.org/10.5382/econgeo.4950,Saints,Saints,Australia,"","",EPSG:4326,"nickel,cobalt","Archean Komatiite,Archean komatiite,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__rautavaara-r1,https://doi.org/10.5382/econgeo.4950,Rautavaara R1,Rautavaara R1,Finland,"","",EPSG:4326,"cobalt,nickel","Hydrothermal Ni,IOCG"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__knp-west-siberia-siberia-north,https://doi.org/10.5382/econgeo.4950,KNP West-Siberia: Siberia North,KNP West-Siberia: Siberia North,Australia,"","",EPSG:4326,"cobalt,nickel","Oxide-Hydrous Mg silicate,Oxide-Clay Silicate,Oxide-Clay silicate,Oxide-clay silicate,Laterite,Oxide-hydrous Mg silicate"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__riverina-martins,https://doi.org/10.5382/econgeo.4950,Riverina-Martins,Riverina-Martins,Australia,"","",EPSG:4326,"cobalt,nickel","Laterite,Oxide-Clay silicate,Oxide-Clay Silicate,Oxide-clay silicate"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__cagdianao-nac,https://doi.org/10.5382/econgeo.4950,Cagdianao (NAC),Cagdianao (NAC),Philippines,"","",EPSG:4326,nickel,"Oxide?,Laterite,Oxide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__garatau-garatouw-hoepakrantz-de-kom,https://doi.org/10.5382/econgeo.4950,Garatau (Garatouw/Hoepakrantz/De Kom),Garatau (Garatouw/Hoepakrantz/De Kom),South Africa,"","",EPSG:4326,nickel,"Magmatic Sulphide,Stratabound Stratiform Reef-type,Layered Intrusive"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__avalon-bulong,https://doi.org/10.5382/econgeo.4950,Avalon-Bulong,Avalon-Bulong,Australia,"","",EPSG:4326,"cobalt,nickel","Laterite,Hydrous Mg silicate-oxide-clay silicate"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__selebi-central,https://doi.org/10.5382/econgeo.4950,Selebi Central,Selebi Central,Botswana,"","",EPSG:4326,nickel,"Small M-UM Intrusion-related,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__collurabbie-olympia,https://doi.org/10.5382/econgeo.4950,Collurabbie-Olympia,Collurabbie-Olympia,Australia,"","",EPSG:4326,"cobalt,nickel","Archean Komatiite,Magmatic Sulphide,Archean komatiite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__east-halmahera-group-saprolite,https://doi.org/10.5382/econgeo.4950,East Halmahera Group (Saprolite),East Halmahera Group (Saprolite),Indonesia,"","",EPSG:4326,"cobalt,nickel","Hydrous Mg silicate-Oxide,Hydrous Mg silicate-oxide,Laterite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__mount-keith,https://doi.org/10.5382/econgeo.4950,Mount Keith,Mount Keith,Australia,"","",EPSG:4326,nickel,"Magmatic Sulphide,Archean komatiite,Archean Komatiite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__aganozero-ni-bearing-serpentinite,https://doi.org/10.5382/econgeo.4950,Aganozero-Ni-bearing serpentinite,Aganozero-Ni-bearing serpentinite,Russia,"","",EPSG:4326,nickel,"Magmatic Sulphide,Layered Intrusive,Stratabound Stratiform Reef-type"
