ms_uri,source_id,record_id,country,location,crs,other_names,state_or_province,site_name,commodity,deposit_type
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__an001,https://doi.org/10.5066/P96MMRFD,AN001,United States,POINT (149.2962 61.7915),EPSG:4267,"",Alaska,Independence,"Molybdenum,Zinc,Silver,Lead,Tellurium,Tungsten,Gold,Arsenic,Copper","Mesozonal orogenic gold,Oxidized intrusion- related gold"
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__an002,https://doi.org/10.5066/P96MMRFD,AN002,United States,POINT (149.4078 61.779),EPSG:4267,"",Alaska,Lucky Shot; Willow Creek Mines Inc.,"Lead,Antimony,Zinc,Gold,Tellurium,Arsenic,Copper","Alkalic epithermal gold ± Ag,Mesozonal orogenic gold"
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__an005,https://doi.org/10.5066/P96MMRFD,AN005,United States,POINT (149.2431 61.8244),EPSG:4267,"",Alaska,Fern; Fern Gold Mining Co.; Fern Gold Leasing Co.; Fern & Goodell; Bartholf-Isaacs; Marmot,"Tellurium,Tungsten,Lead,Gold","Mesozonal orogenic gold,Oxidized intrusion- related gold,Reduced intrusion- related gold"
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__an027,https://doi.org/10.5066/P96MMRFD,AN027,United States,POINT (149.3012 61.8105),EPSG:4267,"",Alaska,Schroff-O'Neil; Newman and Miller; Miller-Newman,"Zinc,Lead,Tellurium,Gold,Copper",Mesozonal orogenic gold
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__bd003,https://doi.org/10.5066/P96MMRFD,BD003,United States,POINT (144.20323 64.3603),EPSG:4267,"",Alaska,Blue Lead; Blue Lead Extension; Rob,"Gold,Lead,Tellurium,Silver,Tungsten,Arsenic,Antimony,Copper","Oxidized intrusion- related gold,Reduced intrusion- related gold"
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__bd017,https://doi.org/10.5066/P96MMRFD,BD017,United States,POINT (144.2523 64.3445),EPSG:4267,"",Alaska,Gray Lead; Grey Lead; Hilltop; Rob,"Silver,Gold,Tungsten,Antimony,Tellurium,Arsenic,Copper,Lead","Mesozonal orogenic gold,Oxidized intrusion- related gold,Reduced intrusion- related gold"
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__bd018,https://doi.org/10.5066/P96MMRFD,BD018,United States,POINT (144.2093 64.3512),EPSG:4267,"",Alaska,Grizzly Bear; Yellow Jacket,"Antimony,Lead,Copper,Silver,Gold,Tellurium,Arsenic,Tungsten","Oxidized intrusion- related gold,Reduced intrusion- related gold,Vein polymetallic"
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__bd025,https://doi.org/10.5066/P96MMRFD,BD025,United States,POINT (144.1979 64.3624),EPSG:4267,"",Alaska,Michigan; Michigan Lode; Michigan Lead; Rob,"Lead,Tungsten,Copper,Tellurium,Arsenic,Antimony,Silver,Bismuth,Gold","Oxidized intrusion- related gold,Reduced intrusion- related gold"
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__bd033,https://doi.org/10.5066/P96MMRFD,BD033,United States,POINT (144.9136 64.4526),EPSG:4267,"",Alaska,Pogo,"Gold,Silver,Molybdenum,Lead,Tellurium,Bismuth,Arsenic,Copper,Zinc","Oxidized intrusion- related gold,Reduced intrusion- related gold"
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__bd048,https://doi.org/10.5066/P96MMRFD,BD048,United States,POINT (146.253 64.334),EPSG:4267,"",Alaska,Buckeye; Buckeye Pup,"Arsenic,Lead,Antimony,Tellurium,Gold,Bismuth,Silver","Oxidized intrusion- related gold,Reduced intrusion- related gold"
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__bd054,https://doi.org/10.5066/P96MMRFD,BD054,United States,POINT (145.0272 64.4614),EPSG:4267,"",Alaska,Money Rock; Money-Rock; Rainbow; Aurora; Indian,"Bismuth,Arsenic,Gold,Tellurium","Epizonal orogenic gold,Oxidized intrusion- related gold,Reduced intrusion- related gold"
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__bd055,https://doi.org/10.5066/P96MMRFD,BD055,United States,POINT (145.0867 64.4486),EPSG:4267,"",Alaska,West Pogo; ER,"Tellurium,Gold,Silver,Bismuth","Oxidized intrusion- related gold,Reduced intrusion- related gold"
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__bd057,https://doi.org/10.5066/P96MMRFD,BD057,United States,POINT (144.227 64.3855),EPSG:4267,"",Alaska,Wolverine; Rob,"Copper,Tellurium,Silver,Arsenic,Tungsten,Antimony,Gold,Lead","Oxidized intrusion- related gold,Reduced intrusion- related gold,Vein polymetallic"
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__bd058,https://doi.org/10.5066/P96MMRFD,BD058,United States,POINT (144.2168 64.3747),EPSG:4267,"",Alaska,Upper Trench/ Lower Trench; Rob,"Lead,Silver,Arsenic,Antimony,Gold,Tungsten,Tellurium,Copper","Oxidized intrusion- related gold,Reduced intrusion- related gold,Vein polymetallic"
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__bd059,https://doi.org/10.5066/P96MMRFD,BD059,United States,POINT (144.2148 64.3404),EPSG:4267,"",Alaska,O'Reely; Oreely; Rob,"Silver,Tellurium,Gold,Copper,Tungsten,Lead,Arsenic,Antimony","Epizonal orogenic antimony ± gold,Vein polymetallic"
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__bd073,https://doi.org/10.5066/P96MMRFD,BD073,United States,POINT (146.2451 64.3551),EPSG:4267,"",Alaska,Bald Knob,"Tellurium,Gold,Bismuth","Oxidized intrusion- related gold,Reduced intrusion- related gold"
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__bd076,https://doi.org/10.5066/P96MMRFD,BD076,United States,POINT (146.2948 64.4966),EPSG:4267,"",Alaska,Lone Wolf,"Copper,Tellurium,Bismuth,Tungsten,Antimony,Gold",""
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__bh028,https://doi.org/10.5066/P96MMRFD,BH028,United States,POINT (159.3011 60.3546),EPSG:4267,"",Alaska,Kisa Breccia; Golden Dyke,"Copper,Arsenic,Gold,Bismuth,Tungsten,Tellurium,Silver,Molybdenum","Breccia pipe gold,Oxidized intrusion- related gold,Reduced intrusion- related gold"
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__bh030,https://doi.org/10.5066/P96MMRFD,BH030,United States,POINT (159.4851 60.4379),EPSG:4267,"",Alaska,Luna,"Gold,Silver,Bismuth,Molybdenum,Arsenic,Antimony,Tin,Copper,Tellurium","Vein polymetallic,Vein tin polymetallic"
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__bh031,https://doi.org/10.5066/P96MMRFD,BH031,United States,POINT (159.3963 60.2301),EPSG:4267,"",Alaska,Gossan Ridge,"Arsenic,Antimony,Gold,Silver,Bismuth,Tellurium,Molybdenum,Tungsten","Oxidized intrusion- related gold,Reduced intrusion- related gold"
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__cr028,https://doi.org/10.5066/P96MMRFD,CR028,United States,POINT (132.0041 55.6514),EPSG:4267,"",Alaska,Gold Standard; Blue Jay; Lakeview; Lower Gold Standard; Lone Jack; Alaska; Free Gold,"Silver,Lead,Gold,Tellurium","Mesozonal orogenic gold,Oxidized intrusion- related gold"
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__cr049,https://doi.org/10.5066/P96MMRFD,CR049,United States,POINT (132.5602 55.6339),EPSG:4267,"",Alaska,Salt Chuck; Stevens; Liebrant; Goodro; Joker,"Silver,Gold,Copper,Tellurium,Antimony","Arc U-M intru- sion nickel- copper-PGE,U-M conduit nickel-copper- PGE"
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__cr098,https://doi.org/10.5066/P96MMRFD,CR098,United States,POINT (132.709 55.4615),EPSG:4267,"",Alaska,Harris River; Julia; Rogers; Dunton,"Tellurium,Gold,Silver,Lead,Copper","Epizonal orogenic gold,Mesozonal orogenic gold,Oxidized intrusion- related gold"
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__cr103,https://doi.org/10.5066/P96MMRFD,CR103,United States,POINT (132.69961 55.49743),EPSG:4267,"",Alaska,Puyallup; Hope; Ready Bullion; Lucky Jack ,"Silver,Gold,Copper,Lead,Tellurium,Zinc","Alkalic epithermal gold ± Ag,Mesozonal orogenic gold"
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__ea130,https://doi.org/10.5066/P96MMRFD,EA130,United States,POINT (141.8788 64.071),EPSG:4267,"",Alaska,Highway Copper; Bruce,"Gold,Antimony,Zinc,Arsenic,Copper,Lead,Bismuth,Tellurium,Silver,Molybdenum","Orogenic copper ± gold,Vein copper,Vein polymetallic"
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__ea170,https://doi.org/10.5066/P96MMRFD,EA170,United States,POINT (143.9333 64.4019),EPSG:4267,"",Alaska,Maple Leaf,"Bismuth,Gold,Tellurium,Arsenic,Molybdenum",""
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__ea174,https://doi.org/10.5066/P96MMRFD,EA174,United States,POINT (143.8524 64.4366),EPSG:4267,"",Alaska,American Eagle,"Bismuth,Molybdenum,Gold,Arsenic,Tellurium",""
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__fb115,https://doi.org/10.5066/P96MMRFD,FB115,United States,POINT (147.3614 64.992),EPSG:4267,"",Alaska,Fort Knox,"Arsenic,Gold,Molybdenum,Tungsten,Bismuth,Tellurium","Oxidized intrusion- related gold,Reduced intrusion- related gold"
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__gu049,https://doi.org/10.5066/P96MMRFD,GU049,United States,POINT (144.0392 62.89),EPSG:4267,"",Alaska,NOM; Golden Range,"Copper,Bismuth,Tellurium,Silver,Antimony,Gold","Epizonal orogenic gold,Oxidized intrusion- related gold,Reduced intrusion- related gold"
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__id008,https://doi.org/10.5066/P96MMRFD,ID008,United States,POINT (156.9898 62.9154),EPSG:4267,"",Alaska,Tolstoi,"Gold,Beryllium,Tellurium,Lead,Copper,Antimony,Silver,Arsenic,Tin,Bismuth,Cadmium",Vein tin polymetallic
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__id009,https://doi.org/10.5066/P96MMRFD,ID009,United States,POINT (156.9798 62.8425),EPSG:4267,"",Alaska,Cirque,"Selenium,Tungsten,Gold,Copper,Zinc,Bismuth,Antimony,Tin,Tellurium,Silver,Lead,Cadmium,Arsenic",Vein tin polymetallic
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__id167,https://doi.org/10.5066/P96MMRFD,ID167,United States,POINT (158.209 62.0434),EPSG:4267,"",Alaska,Donlin Creek,"Zinc,Silver,Cadmium,Antimony,Molybdenum,Arsenic,Tungsten,Selenium,Beryllium,Lead,Tellurium,Mercury,Copper,Gold,Tin","Oxidized intrusion- related gold,Reduced intrusion- related gold"
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__il007,https://doi.org/10.5066/P96MMRFD,IL007,United States,POINT (155.2807 59.8991),EPSG:4267,"",Alaska,Pebble,"Gold,Antimony,Copper,Zinc,Lead,Tellurium,Molybdenum,Silver,Arsenic","Porphyry copper ± gold,Porphyry copper- molybdenum,Porphyry gold ± copper"
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__il035,https://doi.org/10.5066/P96MMRFD,IL035,United States,POINT (154.611 59.2631),EPSG:4267,"",Alaska,KUY,"Gold,Copper,Molybdenum,Tellurium,Silver,Zinc","Porphyry copper ± gold,Porphyry copper- molybdenum,Porphyry gold ± copper"
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__ju026,https://doi.org/10.5066/P96MMRFD,JU026,United States,POINT (135.0983 58.8696),EPSG:4267,"",Alaska,Ophir; Hartford; Chilkat; Selkirk; Acropolis,"Gold,Antimony,Zinc,Silver,Copper,Lead,Tellurium,Arsenic",Mesozonal orogenic gold
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__ju027,https://doi.org/10.5066/P96MMRFD,JU027,United States,POINT (135.0904 58.8686),EPSG:4267,"",Alaska,Horrible; Savage,"Antimony,Arsenic,Tellurium,Copper,Zinc,Lead,Gold,Silver",Mesozonal orogenic gold
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__ju028,https://doi.org/10.5066/P96MMRFD,JU028,United States,POINT (135.089 58.867),EPSG:4267,"",Alaska,Mexican,"Lead,Tellurium,Arsenic,Copper,Antimony,Zinc,Gold,Silver","Hypozonal orogenic gold,Mesozonal orogenic gold,Oxidized intrusion- related gold"
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__ju029,https://doi.org/10.5066/P96MMRFD,JU029,United States,POINT (135.0816 58.8642),EPSG:4267,"",Alaska,Kensington,"Copper,Antimony,Zinc,Gold,Lead,Silver,Arsenic,Tellurium","Hypozonal orogenic gold,Mesozonal orogenic gold"
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__ju030,https://doi.org/10.5066/P96MMRFD,JU030,United States,POINT (135.0656 58.8659),EPSG:4267,"",Alaska,Johnson; Northern Lights,"Antimony,Zinc,Tellurium,Copper,Silver,Lead,Gold,Arsenic",Mesozonal orogenic gold
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__ju031,https://doi.org/10.5066/P96MMRFD,JU031,United States,POINT (135.0768 58.8634),EPSG:4267,"",Alaska,Eureka,"Arsenic,Antimony,Silver,Copper,Gold,Lead,Zinc,Tellurium","Hypozonal orogenic gold,Mesozonal orogenic gold"
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__ju032,https://doi.org/10.5066/P96MMRFD,JU032,United States,POINT (135.0718 58.863),EPSG:4267,"",Alaska,Northern Belle; Elmira; Yellowjacket; Boston; Troy,"Lead,Tellurium,Zinc,Silver,Antimony,Gold,Copper,Arsenic","Hypozonal orogenic gold,Mesozonal orogenic gold"
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__ju034,https://doi.org/10.5066/P96MMRFD,JU034,United States,POINT (135.0804 58.8612),EPSG:4267,"",Alaska,Bear,"Gold,Antimony,Tellurium,Copper,Zinc,Silver,Arsenic,Lead","Hypozonal orogenic gold,Mesozonal orogenic gold"
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__ju044,https://doi.org/10.5066/P96MMRFD,JU044,United States,POINT (135.0446 58.8414),EPSG:4267,"",Alaska,Jualin,"Lead,Zinc,Antimony,Tellurium,Copper,Gold,Silver,Arsenic","Epizonal orogenic gold,Hypozonal orogenic gold,Mesozonal orogenic gold"
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__ju261,https://doi.org/10.5066/P96MMRFD,JU261,United States,POINT (135.0801 58.8628),EPSG:4267,"",Alaska,Kensington (Coeur-Alaska),"Iron,Molybdenum,Lead,Zinc,Silver,Copper,Gold,Tellurium,Mercury","Alkalic epithermal gold ± Ag,Oxidized intrusion- related gold,Reduced intrusion- related gold"
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__ju262,https://doi.org/10.5066/P96MMRFD,JU262,United States,POINT (135.0446 58.8389),EPSG:4267,"",Alaska,Jualin (Coeur-Alaska),"Gold,Lead,Zinc,Tellurium,Iron,Silver,Molybdenum,Copper","Alkalic epithermal gold ± Ag,Oxidized intrusion- related gold,Reduced intrusion- related gold"
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__lg112,https://doi.org/10.5066/P96MMRFD,"LG112,LG112",United States,POINT (147.449 65.0613),EPSG:4267,"",Alaska,Dolphin; Golden Summit,"Bismuth,Gold,Zinc,Lead,Silver,Antimony,Tellurium","Oxidized intrusion- related gold,Reduced intrusion- related gold"
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__lg136,https://doi.org/10.5066/P96MMRFD,LG136,United States,POINT (147.3985 65.0845),EPSG:4267,"",Alaska,Wolf Creek,"Gold,Tellurium,Bismuth",Fluvial placer gold
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__lg192,https://doi.org/10.5066/P96MMRFD,LG192,United States,POINT (147.1634 65.0885),EPSG:4267,"",Alaska,Charles,"Arsenic,Tellurium,Zinc,Copper,Antimony,Silver,Lead,Bismuth,Gold",Vein polymetallic
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__lg200,https://doi.org/10.5066/P96MMRFD,LG200,United States,POINT (147.1084 65.0258),EPSG:4267,"",Alaska,Gil,"Tellurium,Tungsten,Bismuth,Silver,Molybdenum,Gold",Mesozonal orogenic gold
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__lg204,https://doi.org/10.5066/P96MMRFD,LG204,United States,POINT (147.0827 65.0957),EPSG:4267,"",Alaska,Coffee Dome,"Antimony,Tellurium,Bismuth,Gold,Copper,Lead,Zinc","Epizonal orogenic gold,Oxidized intrusion- related gold,Reduced intrusion- related gold"
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__md060,https://doi.org/10.5066/P96MMRFD,MD060,United States,POINT (155.8842 63.1997),EPSG:4267,"",Alaska,Win,"Iron,Lead,Silver,Antimony,Zinc,Tellurium,Scandium,Copper,Tin,Niobium,Arsenic,Bismuth",Vein tin polymetallic
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mf003,https://doi.org/10.5066/P96MMRFD,MF003,United States,POINT (136.9275 58.5533),EPSG:4267,"",Alaska,Brady Glacier nickel-copper deposit,"Copper,Nickel,Lead,Tellurium,Chromium,Titanium,Iron","Arc U-M intru- sion nickel- copper-PGE,U-M conduit nickel-copper- PGE,U-M intrusion nickel-copper- PGE,U-M layered intrusion PGE,U-M layered intrusion nickel- copper-PGE"
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mf008,https://doi.org/10.5066/P96MMRFD,MF008,United States,POINT (137.089 58.494),EPSG:4267,"",Alaska,Unnamed (south of Finger Glacier),"Nickel,Lead,Titanium,Silver,Tellurium,Copper","U-M intrusion nickel-copper- PGE,U-M layered intrusion iron-titanium- vanadium"
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mz021,https://doi.org/10.5066/P96MMRFD,MZ021,United States,POINT (154.9053 65.0725),EPSG:4267,"",Alaska,Unnamed (west of central Black Sand Creek),"Tin,Tellurium,Zinc,Copper,Manganese,Bismuth,Chromium,Vanadium","U-M conduit nickel-copper- PGE,U-M layered intrusion nickel- copper-PGE"
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__pm064,https://doi.org/10.5066/P96MMRFD,PM064,United States,POINT (160.5737 55.2253),EPSG:4267,"",Alaska,Shumagin; Choumagin; Unga,"Mercury,Zinc,Arsenic,Tellurium,Silver,Lead,Gold,Copper","Alkalic epithermal gold ± Ag,Low-sulfidation (LS) epither- mal gold-silver"
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__rm025,https://doi.org/10.5066/P96MMRFD,RM025,United States,POINT (159.928 61.0559),EPSG:4267,"",Alaska,Wallace,"Zinc,Tellurium,Bismuth,Copper,Gold","Alkalic epithermal gold ± Ag,Oxidized intrusion- related gold,Reduced intrusion- related gold"
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__sm029,https://doi.org/10.5066/P96MMRFD,SM029,United States,POINT (158.9684 61.5963),EPSG:4267,"",Alaska,Kolmakof,"Silver,Mercury,Tellurium,Antimony,Gold,Molybdenum","Epithermal mercury,Epizonal orogenic mercury"
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__sm050,https://doi.org/10.5066/P96MMRFD,SM050,United States,POINT (158.51 61.3346),EPSG:4267,"",Alaska,Unnamed (Upper Kogoyuk Creek),"Silver,Arsenic,Gold,Bismuth,Tellurium","Vein five-element,Vein polymetallic"
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__sv004,https://doi.org/10.5066/P96MMRFD,SV004,United States,POINT (150.494 59.512),EPSG:4267,"",Alaska,Goyne; Surprise; Bear,"Tellurium,Silver,Lead,Gold",Mesozonal orogenic gold
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__sv023,https://doi.org/10.5066/P96MMRFD,SV023,United States,POINT (150.667 59.509),EPSG:4267,"",Alaska,Nukalaska; Honolulu Group,"Copper,Tellurium,Silver,Gold",Mesozonal orogenic gold
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__ta007,https://doi.org/10.5066/P96MMRFD,TA007,United States,POINT (158.0687 60.386),EPSG:4267,"",Alaska,Shotgun; Mose,"Bismuth,Tellurium,Arsenic,Tungsten,Gold,Zinc,Copper","Oxidized intrusion- related gold,Reduced intrusion- related gold"
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__tc040,https://doi.org/10.5066/P96MMRFD,TC040,United States,POINT (142.9162 63.1795),EPSG:4267,"",Alaska,Chief Danny; Peak Zone,"Silver,Arsenic,Cobalt,Tellurium,Bismuth,Copper,Tungsten,Tin,Gold,Molybdenum","Oxidized intrusion- related gold,Porphyry gold ± copper,Skarn gold ± copper ± tungsten"
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__tc042,https://doi.org/10.5066/P96MMRFD,TC042,United States,POINT (143.9618 63.1482),EPSG:4267,"",Alaska,Shalosky,"Copper,Antimony,Gold,Tellurium,Arsenic,Lead,Zinc,Bismuth","Alkalic epithermal gold ± Ag,Epizonal orogenic gold,Mesozonal orogenic gold,Oxidized intrusion- related gold"
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__tc043,https://doi.org/10.5066/P96MMRFD,TC043,United States,POINT (143.9457 63.1393),EPSG:4267,"",Alaska,Hunter,"Copper,Bismuth,Tellurium,Lead,Antimony,Zinc,Gold,Silver,Tungsten,Arsenic","Alkalic epithermal gold ± Ag,Epizonal orogenic gold,Oxidized intrusion- related gold,Reduced intrusion- related gold"
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__tc044,https://doi.org/10.5066/P96MMRFD,TC044,United States,POINT (143.9024 63.1478),EPSG:4267,"",Alaska,Low,"Bismuth,Gold,Antimony,Lead,Zinc,Copper,Tellurium,Silver,Arsenic","Epizonal orogenic gold,Oxidized intrusion- related gold,Reduced intrusion- related gold"
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__tc045,https://doi.org/10.5066/P96MMRFD,TC045,United States,POINT (143.9022 63.1392),EPSG:4267,"",Alaska,Low South,"Arsenic,Gold,Lead,Tellurium,Bismuth,Copper,Antimony,Zinc","Alkalic epithermal gold ± Ag,Distal- disseminated silver-gold,Oxidized intrusion- related gold"
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__tc047,https://doi.org/10.5066/P96MMRFD,TC047,United States,POINT (143.879 63.1677),EPSG:4267,"",Alaska,Flicka,"Copper,Gold,Bismuth,Arsenic,Tellurium,Zinc,Lead,Antimony","Epizonal orogenic gold,Oxidized intrusion- related gold"
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__tc048,https://doi.org/10.5066/P96MMRFD,TC048,United States,POINT (143.904 63.1675),EPSG:4267,"",Alaska,HD Saddle,"Gold,Bismuth,Antimony,Lead,Tellurium,Arsenic,Zinc,Copper","Alkalic epithermal gold ± Ag,Epizonal orogenic gold,Mesozonal orogenic gold,Oxidized intrusion- related gold"
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__tc049,https://doi.org/10.5066/P96MMRFD,TC049,United States,POINT (143.9386 63.1513),EPSG:4267,"",Alaska,EWE,"Gold,Arsenic,Lead,Bismuth,Copper,Tellurium,Zinc,Antimony","Alkalic epithermal gold ± Ag,Epizonal orogenic gold,Mesozonal orogenic gold,Oxidized intrusion- related gold"
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__tc050,https://doi.org/10.5066/P96MMRFD,TC050,United States,POINT (143.9314 63.145),EPSG:4267,"",Alaska,OTG,"Tellurium,Antimony,Zinc,Bismuth,Arsenic,Gold,Copper,Lead","Alkalic epithermal gold ± Ag,Epizonal orogenic gold,Mesozonal orogenic gold"
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__tc051,https://doi.org/10.5066/P96MMRFD,TC051,United States,POINT (143.9786 63.1403),EPSG:4267,"",Alaska,Shalosky West,"Gold,Lead,Antimony,Tellurium,Arsenic,Bismuth,Zinc,Copper","Alkalic epithermal gold ± Ag,Oxidized intrusion- related gold"
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__tc052,https://doi.org/10.5066/P96MMRFD,TC052,United States,POINT (143.8203 63.1755),EPSG:4267,"",Alaska,Goldberg,"Bismuth,Copper,Arsenic,Lead,Tellurium,Gold,Antimony,Zinc","Alkalic epithermal gold ± Ag,Oxidized intrusion- related gold"
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__tc056,https://doi.org/10.5066/P96MMRFD,TC056,United States,POINT (142.8984 63.1776),EPSG:4267,"",Alaska,Peak Zone,"Cobalt,Tellurium,Tungsten,Zinc,Arsenic,Bismuth,Nickel,Antimony,Cadmium,Silver,Molybdenum,Tin,Gold,Copper",""
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__tc057,https://doi.org/10.5066/P96MMRFD,TC057,United States,POINT (142.5245 63.194),EPSG:4267,"",Alaska,Chisana,"Tellurium,Antimony,Tungsten,Zinc,Tin,Copper,Cadmium,Silver,Gold,Cobalt,Molybdenum,Nickel,Arsenic,Bismuth",""
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__tc058,https://doi.org/10.5066/P96MMRFD,TC058,United States,POINT (142.7819 63.186),EPSG:4267,"",Alaska,Tors,"Zinc,Copper,Tin,Cadmium,Molybdenum,Tellurium,Tungsten,Cobalt,Bismuth,Silver,Gold,Antimony,Nickel",""
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__tc059,https://doi.org/10.5066/P96MMRFD,TC059,United States,POINT (143.2192 63.2651),EPSG:4267,"",Alaska,Eagle,"Bismuth,Cobalt,Gold,Tellurium,Tungsten,Silver,Cadmium,Nickel,Antimony,Molybdenum,Tin,Zinc,Copper",""
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__tl080,https://doi.org/10.5066/P96MMRFD,TL080,United States,POINT (152.9019 62.0082),EPSG:4267,"",Alaska,Oxide Valley,"Copper,Tellurium,Bismuth,Gold",""
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__tn018,https://doi.org/10.5066/P96MMRFD,TN018,United States,POINT (152.8676 65.2474),EPSG:4267,"",Alaska,West Tanana; Ring Hill-Monday Creek,"Copper,Arsenic,Lead,Antimony,Gold,Bismuth,Zinc,Silver,Molybdenum,Barium-Barite,Tellurium","Oxidized intrusion- related gold,Reduced intrusion- related gold"
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__ty042,https://doi.org/10.5066/P96MMRFD,TY042,United States,POINT (152.9557 61.9151),EPSG:4267,"",Alaska,West Wing,"Gold,Tellurium,Copper,Arsenic,Bismuth,Iron",""
https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__ty043,https://doi.org/10.5066/P96MMRFD,TY043,United States,POINT (152.9555 61.7759),EPSG:4267,"",Alaska,RPM,"Gold,Bismuth,Tellurium,Copper,Arsenic",""
