ms_uri,GroupID
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10056416,GROUP2281
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10096150,GROUP2282
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10231475,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10303880",GROUP2283
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10024502,GROUP2284
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10110429,GROUP2285
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10065478,GROUP2286
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10060832,GROUP2287
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10207267,GROUP2288
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10060672,GROUP2289
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__vermelho,GROUP2289
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10068855,GROUP2290
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__743,GROUP2291
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__773,GROUP2292
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__741,GROUP2293
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__740,GROUP2294
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__739,GROUP2295
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__769,GROUP2296
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__754,GROUP2297
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__742,GROUP2298
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__774,GROUP2299
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__772,GROUP2300
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__771,GROUP2301
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__mirabela-santa-rita-339,GROUP2302
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__caboclo-dos-mangueiros,GROUP2303
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__piaui-sao-joao-do-piaui,GROUP2304
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__araguaia-north-south,GROUP2305
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__santa-fe-ipora,GROUP2306
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__jaguar-onca-rosa,GROUP2307
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__santa-rita,GROUP2308
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__pedra-branca-pges,GROUP2309
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-major-deposits__2511,GROUP2310
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10110431,GROUP2310
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__bou-azzer,GROUP2310
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-major-deposits__2510,GROUP2311
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10183154,GROUP2312
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10208043,GROUP2313
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10069384,GROUP2314
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__8,GROUP2315
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__2,GROUP2316
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__9,GROUP2317
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__11,GROUP2318
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__12,GROUP2319
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__10,GROUP2320
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__15,GROUP2321
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-laterite__86,GROUP2322
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__wowo-gap,GROUP2322
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-laterite__85,GROUP2323
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__ramu,GROUP2323
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000526,GROUP2324
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__mambare,GROUP2325
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10183115,GROUP2326
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10024569,GROUP2327
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10158897,GROUP2328
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__kabanga-1964,GROUP2328
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__kabanga,GROUP2328
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10232170,GROUP2329
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__mibango-kapalagulu-1965,GROUP2330
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__kapalagulu-mibango,GROUP2330
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__nachingwea-ntaka-hill-1966,GROUP2331
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__nachingwea-ntaka-hill,GROUP2331
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__dutwa-wamangola-ngasamo,GROUP2332
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-laterite__120,GROUP2333
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10068465,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10254986",GROUP2334
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__738,GROUP2335
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__276,GROUP2336
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__279,GROUP2337
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__277,GROUP2338
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__lainejaur-1937,GROUP2339
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__lappvattnet-1938,GROUP2340
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__lappvattnet,GROUP2340
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__brannorna-1928,GROUP2341
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__ror-1951,GROUP2342
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__ror,GROUP2342
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__garkalen-grakalen-1931,GROUP2343
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__lainejaur-lainijaur,GROUP2344
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__ronnbacksnaset-ronnbacken,GROUP2345
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__rormyrberget,GROUP2345
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__mjovattnet,GROUP2346
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__vinberget,GROUP2347
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-laterite__31,GROUP2348
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10024505,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10068456",GROUP2348
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__737,GROUP2349
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-laterite__66,GROUP2350
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-laterite__64,GROUP2351
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-laterite__65,GROUP2352
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__kempirsai-kempirsay,GROUP2352
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10279445,GROUP2353
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10133803,GROUP2354
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10206695,GROUP2355
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10133813,GROUP2356
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10182366,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10085876,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10133921",GROUP2357
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10255553,GROUP2358
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10279876,GROUP2359
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10085874,GROUP2360
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10085921,GROUP2361
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10279521,GROUP2362
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__334,GROUP2363
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000500,GROUP2364
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10023604,GROUP2365
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10004749,GROUP2366
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10039280,GROUP2367
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10005315,GROUP2368
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10097641,GROUP2369
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10005400,GROUP2370
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10004407,GROUP2371
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10005300,GROUP2372
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10056552,GROUP2373
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10061559,GROUP2374
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10004792,GROUP2375
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10104309,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10004133",GROUP2376
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10061550,GROUP2377
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10097342,GROUP2378
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000144,GROUP2379
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__778,GROUP2380
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__768,GROUP2381
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__780,GROUP2382
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__781,GROUP2383
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__784,GROUP2384
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__767,GROUP2385
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__783,GROUP2386
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__782,GROUP2387
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__779,GROUP2388
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__las-aguilas-42,GROUP2389
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__las-aguilas,GROUP2389
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__18,GROUP2390
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__19,GROUP2391
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__20,GROUP2392
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-major-deposits__3037,GROUP2393
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-major-deposits__3039,GROUP2394
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__57,GROUP2394
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-major-deposits__3036,GROUP2395
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10183561,GROUP2396
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10159181,GROUP2397
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10280210,GROUP2398
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__baluba-east-2258,GROUP2398
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10400378,GROUP2399
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10207788,GROUP2400
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10207476,GROUP2401
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__61,GROUP2401
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10400382,GROUP2402
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sir20105090z__10339,GROUP2402
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10400307,GROUP2403
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__47,GROUP2403
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10400371,GROUP2404
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10304552,GROUP2405
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10280971,GROUP2406
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10400308,GROUP2407
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10400377,GROUP2408
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__70,GROUP2409
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sir20105090z__10343,GROUP2409
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__64,GROUP2410
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__63,GROUP2411
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sir20105090z__10330,GROUP2411
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__77,GROUP2412
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__79,GROUP2413
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__74,GROUP2414
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__56,GROUP2415
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__72,GROUP2416
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__59,GROUP2417
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__78,GROUP2418
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__52,GROUP2419
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__55,GROUP2420
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sir20105090z__10388,GROUP2420
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__69,GROUP2421
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__58,GROUP2422
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__45,GROUP2423
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__51,GROUP2424
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__46,GROUP2425
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__65,GROUP2426
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__75,GROUP2427
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__67,GROUP2428
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__48,GROUP2429
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__53,GROUP2430
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__60,GROUP2431
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__62,GROUP2432
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__73,GROUP2433
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__76,GROUP2434
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sedcu__71,GROUP2435
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sir20105090z__10386,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sir20105090z__10383",GROUP2436
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sir20105090z__10391,GROUP2437
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sir20105090z__10316,GROUP2438
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sir20105090z__10327,GROUP2439
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sir20105090z__10395,GROUP2440
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sir20105090z__10295,GROUP2441
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-sir20105090z__10389,GROUP2442
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__baluba-center-2257,GROUP2443
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__nama-a-c-d-2286,GROUP2444
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__nama-a-c-d,GROUP2444
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__muliashi-south-2282,GROUP2445
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__muliashi-north-2281,GROUP2445
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__mumbwa-kitumba-2283,GROUP2446
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__mopani-nkana-tailings-2280,GROUP2447
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__mopani-nkana-2279,GROUP2448
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__munali,GROUP2449
https://minmod.isi.edu/resource/site__api-cdr-land-v1-docs-documents__024e885f029d2f42807f4750d9a4a056dfe8d0218983fe95678bc1a815326968c5,GROUP2450
https://minmod.isi.edu/resource/site__api-cdr-land-v1-docs-documents__023a9e77a67e3689e17aa48d8b22913b9216a6895b9d84039cf00ad91c660ee548,GROUP2451
https://minmod.isi.edu/resource/site__api-cdr-land-v1-docs-documents__02569543cbd2b717e6c11c09da7d72036c5ebe053b4b069a0b7df62bba05374397,GROUP2452
"https://minmod.isi.edu/resource/site__api-cdr-land-v1-docs-documents__02fd98e067010f8d853d2c018cb002be462ac7fcd895af4125beb89f42b659f89d,https://minmod.isi.edu/resource/site__api-cdr-land-v1-docs-documents__029d6f91b6c43799e1538eb3c0aefbebf78e4d4576b5167e09095c68c6457b666a",GROUP2453
https://minmod.isi.edu/resource/site__api-cdr-land-v1-docs-documents__02222ab44dc689a6296f61d031a5ef7b054b134b16dd6e3e6a0c798960e2c399b4,GROUP2454
https://minmod.isi.edu/resource/site__api-cdr-land-v1-docs-documents__02dd6bca9a4a06077e80ddd981f1def1059a932300acb96cc5785f90a771320d00,GROUP2455
https://minmod.isi.edu/resource/site__api-cdr-land-v1-docs-documents__02d80cfd94b92780c3f1ed4c0d7555a2ddc65879d8736adbe95386e862399b03ad,GROUP2456
https://minmod.isi.edu/resource/site__api-cdr-land-v1-docs-documents__02d4097e9f7a27f7a5e3ddd1c92aee1eb3fbec40bf6eb098d385e0dd9186a6694d,GROUP2457
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-major-deposits__1092,GROUP2458
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10230300,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10097336",GROUP2458
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-major-deposits__992,GROUP2459
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-major-deposits__1044,GROUP2460
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-major-deposits__1010,GROUP2461
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-major-deposits__1057,GROUP2462
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10103678,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10024468,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10024591",GROUP2462
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-major-deposits__995,GROUP2463
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10024471,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10024582,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10230319",GROUP2463
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-major-deposits__1078,GROUP2464
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-major-deposits__1015,GROUP2465
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-major-deposits__997,GROUP2466
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10024465,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10255386,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10024584,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10038443",GROUP2466
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-major-deposits__1090,GROUP2467
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10255172,GROUP2468
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__voisey-s-bay-689,GROUP2468
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__voisey-s-bay,GROUP2468
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10024470,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10024579",GROUP2469
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10158578,GROUP2470
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10024572,GROUP2471
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10106902,GROUP2472
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10255625,GROUP2473
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10097428,GROUP2474
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10142987,GROUP2475
https://minmod.isi.edu/resource/site__w3id-org-usgs-z-4530692-8iwiaahf__1,GROUP2475
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__wellgreen-693,GROUP2475
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__wellgreen,GROUP2475
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10039334,GROUP2476
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10038797,GROUP2477
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10278729,GROUP2478
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10069233,GROUP2479
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10069224,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10279123,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10106772",GROUP2480
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10303407,GROUP2481
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10039114,GROUP2482
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10039333,GROUP2483
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10039235,GROUP2484
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10255385,GROUP2485
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10181559,GROUP2486
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10230638,GROUP2487
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10157364,GROUP2488
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10056351,GROUP2489
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__nico-570,GROUP2489
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10118465,GROUP2490
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10039294,GROUP2491
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10181957,GROUP2492
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10069228,GROUP2493
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10230697,GROUP2494
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10230222,GROUP2495
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10255099,GROUP2496
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10229957,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10181911",GROUP2497
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10024589,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10278754,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10039295,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10024467",GROUP2498
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10038440,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10024478,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10024587",GROUP2499
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10255491,GROUP2500
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__captain-405,GROUP2500
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10278915,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60001626,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10106889",GROUP2501
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__lynn-lake,GROUP2501
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10097139,GROUP2502
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10232339,GROUP2503
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10255362,GROUP2504
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10038420,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10024473,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10024593,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10158064",GROUP2505
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10230455,GROUP2506
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10255346,GROUP2507
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10157777,GROUP2508
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10096178,GROUP2509
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10255000,GROUP2510
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10024475,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10024588,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10181649",GROUP2511
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10038428,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10024577,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10106770",GROUP2512
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10278848,GROUP2513
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10024594,GROUP2514
